fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
sies,Universidad de La Serena,2025,,academicos_doctorado,142.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de La Serena,2025,,academicos_extranjeros,23.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad del Bio-Bio,2025,,academicos_total,596.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad del Bio-Bio,2025,,academicos_doctorado,320.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad del Bio-Bio,2025,,academicos_extranjeros,34.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de la Frontera,2025,,academicos_total,1097.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de la Frontera,2025,,academicos_doctorado,403.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de la Frontera,2025,,academicos_extranjeros,44.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Magallanes,2025,,academicos_total,601.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Magallanes,2025,,academicos_doctorado,115.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Magallanes,2025,,academicos_extranjeros,25.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Talca,2025,,academicos_total,914.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Talca,2025,,academicos_doctorado,330.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Talca,2025,,academicos_extranjeros,76.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Atacama,2025,,academicos_total,350.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Atacama,2025,,academicos_doctorado,101.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Atacama,2025,,academicos_extranjeros,26.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Tarapaca,2025,,academicos_total,1078.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Tarapaca,2025,,academicos_doctorado,258.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Tarapaca,2025,,academicos_extranjeros,64.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Arturo Prat,2025,,academicos_total,756.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Arturo Prat,2025,,academicos_doctorado,116.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Arturo Prat,2025,,academicos_extranjeros,27.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Metropolitana de Ciencias de la Educacion,2025,,academicos_total,613.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Metropolitana de Ciencias de la Educacion,2025,,academicos_doctorado,149.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Metropolitana de Ciencias de la Educacion,2025,,academicos_extranjeros,10.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Los Lagos,2025,,academicos_total,1016.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Los Lagos,2025,,academicos_doctorado,161.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Los Lagos,2025,,academicos_extranjeros,24.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Tecnologica Metropolitana,2025,,academicos_total,916.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Tecnologica Metropolitana,2025,,academicos_doctorado,228.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Tecnologica Metropolitana,2025,,academicos_extranjeros,69.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Pontificia Universidad Catolica de Chile,2025,,academicos_total,3942.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Pontificia Universidad Catolica de Chile,2025,,academicos_doctorado,1487.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Pontificia Universidad Catolica de Chile,2025,,academicos_extranjeros,314.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
